instance_id,label_gpt4o,label_wiktionary,dtw_distance
2625,BIGH-oh-ridh·-uhm,BIGH-oh-ridh·-uhm,10.8889
2626,BIGHUHUU-sfiuh·,BIGHUHUU-sfiuh·,10.3426
2627,bighoh·-SIN-thuh-sis,bighoh·-SIN-thuh-sis,9.6916
2628,BIGHUHUU-tek·-nol-uhuu-jee,BIGHUHUU-tek·-nol-uhuu-jee,10.0855
2629,BIGHUHUU-tek·-nol-uhuu-jee,BIGHUHUU-tek·-nol-uhuu-jee,8.6096
263,ab·-snt-MIGHN-did,ab·-snt-MIGHN-did,9.4691
2630,BIGHUHUU-teruh·,BIGHUHUU-teruh·,8.8382
2631,bigh-AH-tik,bigh-AH-tik,9.9895
2632,BIGHPED,BIGHPED,10.5415
2633,BIGHPED,BIGHPED,10.7332
2634,BIGH-fohbee·-uh,BIGH-fohbee·-uh,9.9695
2635,-ayshuhl,-ayshuhl,10.0856
2636,burch,burch,8.8633
2637,burrd,burrd,9.8158
2638,BURD-brayn,BURD-brayn,9.3333
2639,BURD-dog,BURD-dog,9.7336
264,ab·-snt-MIGHN-did-lee,ab·-snt-MIGHN-did-lee,10.8837
2640,burdhows,burdhows,8.8642
2641,BURDLIGHM,BURDLIGHM,9.0436
2642,BURD-lawr,BURD-lawr,14.4283
2643,BURDUHUU,BURDUHUU,11.2509
2644,burd·-uhv-PASIJ,burd·-uhv-PASIJ,8.2749
2645,burdz,burdz,8.7646
2646,BURD-woch·-uh,BURD-woch·-uh,8.3754
2647,BURTH-day,BURTH-day,10.2727
2648,BURTHUR,BURTHUR,12.1627
2649,BURTHUR-iz(uh)m·,BURTHUR-iz(uh)m·,8.7626
265,ab·-snt-MIGHN-did-nuhs,ab·-snt-MIGHN-did-nuhs,10.121
2650,BURTH-plays·,BURTH-plays·,12.0508
2651,bighz,bighz,11.4946
2652,bi-SKAHTEE,bi-SKAHTEE,9.5202
2653,BIGH-sektur·,BIGH-sektur·,10.6685
2654,bigh-seksh(uhw)uhl·-LIGHTING,bigh-seksh(uhw)uhl·-LIGHTING,8.767
2655,BISHUHP,BISHUHP,11.9539
2656,BISHUHPRIK,BISHUHPRIK,9.9842
2657,BISHUHPS,BISHUHPS,9.6578
2658,BIZMAHRK,BIZMAHRK,11.2258
2659,bi-SEKSTIL,bi-SEKSTIL,11.7642
266,AB-snt-nuhs,AB-snt-nuhs,10.3776
2660,BICHBAG,BICHBAG,15.4745
2661,BICH-FIGHT,BICH-FIGHT,10.7951
2662,BICHING,BICHING,8.7476
2663,BICH-luht,BICH-luht,9.6811
2664,-iluh,-iluh,14.5167
2665,BIT-playn,BIT-playn,9.4838
2666,-ituhn,-ituhn,9.9668
2667,BITUR,BITUR,7.4475
2668,BITUHRLEE,BITUHRLEE,10.3443
2669,BITUHR-MELUHN,BITUHR-MELUHN,10.3156
267,AB-sinth,AB-sinth,12.3492
2670,BITUHN,BITUHN,12.4493
2671,BITUHNUHS,BITUHNUHS,11.1513
2672,-itee,-itee,9.6985
2673,BIGHVALV,BIGHVALV,10.3499
2674,bi-ZAHR-nuhs,bi-ZAHR-nuhs,9.366
2675,BIZBABUHL,BIZBABUHL,9.6203
2676,-izee,-izee,9.8967
2677,-izuhuu,-izuhuu,9.8786
2678,blab,blab,10.185
2679,BLAB-uh-mowth·,BLAB-uh-mowth·,11.3895
268,ab-SINTHEEUHL,ab-SINTHEEUHL,10.6498
2680,blakuhn(d)-TAN,blakuhn(d)-TAN,10.4209
2681,BLAKBAHL,BLAKBAHL,8.6237
2682,BLAKBEREE,BLAKBEREE,9.9339
2683,BLAK-burd·,BLAK-burd·,9.334
2684,BLAKBUHN,BLAKBUHN,13.159
2685,BLAKBUT,BLAKBUT,9.9619
2686,BLAKFELUHUU,BLAKFELUHUU,13.0722
2687,BLAKFISH,BLAKFISH,10.0725
2688,BLAK-grahuus,BLAK-grahuus,9.3935
2689,BLAGUHD,BLAGUHD,11.1038
269,AB-sin·-thin,AB-sin·-thin,10.0506
2690,blakheeth,blakheeth,9.8978
2691,blak-HOHL,blak-HOHL,12.5144
2692,BLAKLIST,BLAKLIST,8.473
2693,BLAK-listuhd,BLAK-listuhd,9.2183
2694,BLAKOWTS,BLAKOWTS,9.1357
2695,BLAK-PANTHUR,BLAK-PANTHUR,9.2383
2696,BLAKPOOL,BLAKPOOL,10.5753
2697,BLAK-smith,BLAK-smith,9.3789
2698,BLAKSNAYK,BLAKSNAYK,8.9872
2699,blak-SWAHN,blak-SWAHN,10.6402
27,AB-uh-kah·,AB-uh-kah·,12.1786
270,AB-suhn-thiz·-m,AB-suhn-thiz·-m,9.6695
2700,-akwosh,-akwosh,9.1869
2701,BLAK-WUUDPEKUH,BLAK-WUUDPEKUH,9.0649
2702,BLADUR,BLADUR,9.3082
2703,BLADUHD,BLADUHD,9.1157
2704,BLAM,BLAM,10.3937
2705,blaym-KANUHDUH,blaym-KANUHDUH,9.3365
2706,blaym-gaym,blaym-gaym,9.2078
2707,BLANDISHM(UH)NT,BLANDISHM(UH)NT,10.3883
2708,BLANGKIT,BLANGKIT,7.5315
2709,BLANGKIT,BLANGKIT,9.6384
271,ab-SIN-thee-m,ab-SIN-thee-m,9.2601
2710,BLANGKITS,BLANGKITS,10.0902
2711,BLANGK-lee,BLANGK-lee,8.9527
2712,ble(uh)r,ble(uh)r,9.5171
2713,BLAHRNEE,BLAHRNEE,8.6869
2714,BLAHRNEE,BLAHRNEE,8.7047
2715,blah-ZAY,blah-ZAY,8.7134
2716,blast,blast,10.236
2717,BLAS-tid,BLAS-tid,9.2865
2718,bleech,bleech,11.4375
2719,BLEE-chur,BLEE-chur,9.1285
272,AB-sis,AB-sis,10.4196
2720,bliuh,bliuh,10.2401
2721,BLIUHREE,BLIUHREE,10.7006
2722,blee,blee,10.3003
2723,BLEE-ding-ayj,BLEE-ding-ayj,9.335
2724,BLEEPING,BLEEPING,9.4213
2725,blem,blem,11.6079
2726,BLEN-dur,BLEN-dur,8.7896
2727,-ent,-ent,9.0134
2728,blep,blep,11.4294
2729,BLESID-uh-SHUURUHNS,BLESID-uh-SHUURUHNS,9.0853
273,AB-suh-loot·-nuhs,AB-suh-loot·-nuhs,11.3694
2730,BLES-ingz,BLES-ingz,8.783
2731,BLES-yoo,BLES-yoo,8.6615
2732,blet,blet,10.0099
2733,blikt-UHP,blikt-UHP,10.2425
2734,-ayt,-ayt,10.8656
2735,BLIGHNDFUHUULD,BLIGHNDFUHUULD,8.7052
2736,BLIGHND-sighd·,BLIGHND-sighd·,10.0452
2737,bling-bling,bling-bling,9.654
2738,BLINGKUHD,BLINGKUHD,10.9155
2739,BLINGKUH,BLINGKUH,11.6611
274,ab-suh-LYOO-shn,ab-suh-LYOO-shn,9.9002
2740,BLINGKUHR,BLINGKUHR,10.7087
2741,-ingking,-ingking,11.0503
2742,BLISTUH,BLISTUH,11.0864
2743,BLIGHDHLEE,BLIGHDHLEE,10.486
2744,BLIGHDHLEE,BLIGHDHLEE,10.5922
2745,blighv,blighv,10.1909
2746,BLIV-it,BLIV-it,10.0392
2747,-iks,-iks,9.2909
2748,BLI-zurd,BLI-zurd,8.1718
2749,BLOHTID,BLOHTID,9.9319
275,AB-suh-loo·-tist,AB-suh-loo·-tist,9.0622
2750,blahb,blahb,12.3558
2751,blahk,blahk,10.2205
2752,blahk,blahk,8.0193
2753,BLAHKBUST,BLAHKBUST,9.519
2754,BLAHK-bus·-tur,BLAHK-bus·-tur,10.1451
2755,blahkt,blahkt,9.6654
2756,-okuh,-okuh,8.9617
2757,-ahtee,-ahtee,8.8834
2758,BLAHK-kwoht,BLAHK-kwoht,9.5728
2759,blahks,blahks,9.4867
276,AB-suh-loo·-tis·-tik,AB-suh-loo·-tis·-tik,9.6942
2760,blahks,blahks,9.4535
2761,bluhuuk,bluhuuk,11.0924
2762,blohk,blohk,10.5759
2763,blond,blond,11.0215
2764,blond,blond,10.3027
2765,blud,blud,8.644
2766,blud,blud,10.1238
2767,blud,blud,10.1684
2768,BLUD-hownd,BLUD-hownd,10.4542
2769,BLUD-lust·,BLUD-lust·,10.7138
277,absuh·-LOOTIV,absuh·-LOOTIV,10.9438
2770,BLUD-preshuh·,BLUD-preshuh·,10.7729
2771,BLUD-shed·,BLUD-shed·,9.9089
2772,BLUD-strieem,BLUD-strieem,10.8485
2773,BLUD-tighp,BLUD-tighp,9.5253
2774,BLUDWUUD,BLUDWUUD,9.3878
2775,BLⱯ-dee,BLⱯ-dee,12.2282
2776,bluuk,bluuk,10.556
2777,bloomzbuhree,bloomzbuhree,10.6634
2778,blaw,blaw,11.4921
2779,BLOS-uhm,BLOS-uhm,10.0312
278,ab-SAHL-yuh-tawr·-ee,ab-SAHL-yuh-tawr·-ee,12.6118
2780,BLAH-suhm,BLAH-suhm,8.4569
2781,BLAWS-uhm,BLAWS-uhm,9.7106
2782,BLAH-suhms,BLAH-suhms,9.3936
2783,blaht,blaht,8.0425
2784,-ochee,-ochee,10.6036
2785,-otuh,-otuh,8.5646
2786,blooz,blooz,11.2515
2787,BLOH-vee-ayt·,BLOH-vee-ayt·,8.9139
2788,bluhuuvi-AYSHUHN,bluhuuvi-AYSHUHN,11.0378
2789,bloh,bloh,8.6717
279,AB-suh-nuhs,AB-suh-nuhs,10.1911
2790,BLOH-fish·,BLOH-fish·,8.742
2791,BLOH-fish·,BLOH-fish·,8.7318
2792,BLUHUUHUHUUL,BLUHUUHUHUUL,10.1904
2793,BLOH-ing,BLOH-ing,8.1348
2794,BLOHJAHB,BLOHJAHB,14.2677
2795,blohn,blohn,11.9153
2796,BLOHOWT,BLOHOWT,9.0104
2797,blohz,blohz,8.3774
2798,BLOH-tohrch·,BLOH-tohrch·,9.5678
2799,blub,blub,10.7083
28,a·-buh-KAHT-ee,a·-buh-KAHT-ee,11.6774
280,ab-STAY-nur,ab-STAY-nur,10.5067
2800,blud,blud,9.7924
2801,bluj,bluj,9.9492
2802,BLUJ-uhn,BLUJ-uhn,9.6943
2803,BLUJ-uhn,BLUJ-uhn,8.7912
2804,BLOO-be·-ree,BLOO-be·-ree,8.1031
2805,BLOOGIL,BLOOGIL,12.0922
2806,BLOO-uh,BLOO-uh,8.0763
2807,blɐf,blɐf,9.8357
2808,-ugee,-ugee,8.6331
2809,BLOOISH,BLOOISH,9.4831
281,ab-STEE-mi-uhs,ab-STEE-mi-uhs,11.3298
2810,BLUN-dur,BLUN-dur,10.7507
2811,BLUN-dur-bus·,BLUN-dur-bus·,8.6034
2812,BLUNTLEE,BLUNTLEE,9.9403
2813,blur,blur,8.5592
2814,BLURREE,BLURREE,11.0504
2815,blurz,blurz,9.7502
2816,BLURT,BLURT,7.458
2817,BLUSHINGLEE,BLUSHINGLEE,8.9383
2818,BLUSHEE,BLUSHEE,9.8516
2819,BLUS-tur,BLUS-tur,8.2051
282,uhb-STUR-siv,uhb-STUR-siv,12.097
2820,bligh,bligh,10.3994
2821,boh,boh,7.6682
2822,bohr,bohr,8.801
2823,bawrd,bawrd,9.8159
2824,BAWRDUR,BAWRDUR,10.3609
2825,BOHD-wohk,BOHD-wohk,9.8668
2826,bawrz,bawrz,9.0613
2827,bohst,bohst,11.8215
2828,BOHSTUR,BOHSTUR,10.8305
2829,BOHSTING,BOHSTING,10.1829
283,AB-sti-nuhns,AB-sti-nuhns,10.4236
2830,boht,boht,9.4846
2831,BOH-tur,BOH-tur,8.7707
2832,BUHUUTEE,BUHUUTEE,8.8012
2833,bohts,bohts,10.5284
2834,bahb,bahb,9.6261
2835,bob,bob,10.8567
2836,bohbuh·-TEE,bohbuh·-TEE,8.8566
2837,-obuh,-obuh,10.7455
2838,BAWB-kat,BAWB-kat,10.2313
2839,BAHBTAYL,BAHBTAYL,10.442
284,AB-sti-nuhn-see,AB-sti-nuhn-see,9.1743
2840,BAHCHEE,BAHCHEE,9.9185
2841,boh-DAYSHUHS,boh-DAYSHUHS,9.3974
2842,buhuud,buhuud,10.3339
2843,BAHDIS,BAHDIS,8.0644
2844,BAHDIS-ripur·,BAHDIS-ripur·,8.4292
2845,BAHDEED,BAHDEED,10.789
2846,BAHDILEE,BAHDILEE,8.5964
2847,BODKIN,BODKIN,12.1517
2848,BAHDEE,BAHDEE,8.6245
2849,BAH-dee-bil·-duhr,BAH-dee-bil·-duhr,10.2655
285,-akt,-akt,10.0136
2850,BAH-dee-bil·-ding,BAH-dee-bil·-ding,8.1492
2851,BODEELUIN,BODEELUIN,11.0182
2852,BAHDEE-ahdee-ahdee,BAHDEE-ahdee-ahdee,8.2318
2853,BOH-fuh,BOH-fuh,9.5291
2854,BOFOH,BOFOH,10.9237
2855,bawg,bawg,9.9537
2856,bohguhn-SHOWUH,bohguhn-SHOWUH,9.2258
2857,bohguh·-TIUR,bohguh·-TIUR,11.0923
2858,buhuugee,buhuugee,10.3365
2859,-oguh,-oguh,10.9019
286,-akt,-akt,10.0165
2860,BAWG-uhl,BAWG-uhl,8.6779
2861,BUHUU-gee,BUHUU-gee,9.508
2862,bog·-STANDUHD,bog·-STANDUHD,9.5682
2863,BOH-guhs,BOH-guhs,8.5689
2864,BOYLUHRMAYKUR,BOYLUHRMAYKUR,10.7967
2865,BOYLING-poynt·,BOYLING-poynt·,9.4673
2866,BOYNG-gee·,BOYNG-gee·,10.1342
2867,BOYSEE,BOYSEE,9.9202
2868,bok·-CHOY,bok·-CHOY,10.6673
2869,bohld,bohld,8.7793
287,-akt,-akt,9.9976
2870,bohl,bohl,9.7817
2871,boh-LEET,boh-LEET,11.6353
2872,BUHUULEE,BUHUULEE,9.2656
2873,buh-LEEVAH,buh-LEEVAH,11.8202
2874,buh-LIV-ee-uh,buh-LIV-ee-uh,12.1366
2875,buh-LIV-ee-uhn,buh-LIV-ee-uhn,10.0837
2876,BO-luhks,BO-luhks,8.7915
2877,BO-luhks,BO-luhks,8.7815
2878,BO-luhks,BO-luhks,8.8087
2879,BO-luhks,BO-luhks,8.9334
288,-akt,-akt,10.0255
2880,BO-luhks,BO-luhks,8.9217
2881,BO-luhks,BO-luhks,8.9114
2882,BO-luhks,BO-luhks,8.9028
2883,BO-luhks,BO-luhks,8.9214
2884,BO-luhks,BO-luhks,8.9113
2885,-olee,-olee,8.3672
2886,bohlt,bohlt,10.9568
2887,BOHLTID,BOHLTID,11.1689
2888,boltuhn,boltuhn,10.7486
2889,BUHUULUHS,BUHUULUHS,9.6896
289,-akt,-akt,9.9916
2890,-uhuuluhs,-uhuuluhs,9.8775
2891,bahm,bahm,10.9063
2892,bahm,bahm,12.1191
2893,bawm,bawm,10.7341
2894,bom·-buh-DIUH,bom·-buh-DIUH,11.3619
2895,bahm-BAS-tik,bahm-BAS-tik,8.9682
2896,-onch,-onch,9.4553
2897,bahnd,bahnd,9.3915
2898,BAHN-dij,BAHN-dij,10.8065
2899,-onding,-onding,10.355
29,uh-BAK-uh-vir·,uh-BAK-uh-vir·,7.9316
290,-akt,-akt,10.0064
2900,-onding,-onding,8.8294
2901,bahndz,bahndz,9.5448
2902,BAHNDZMUHN,BAHNDZMUHN,9.5536
2903,bohn,bohn,11.6012
2904,buhʉn,buhʉn,10.6482
2905,BOHN-uhv-kuhn-TENSHUHN,BOHN-uhv-kuhn-TENSHUHN,9.4023
2906,BOHNUR-kilur·,BOHNUR-kilur·,9.0512
2907,bohnz,bohnz,9.4906
2908,BAHN-fighur·,BAHN-fighur·,10.3201
2909,BONG-guhuu,BONG-guhuu,10.9729
291,-akt,-akt,10.6248
2910,bahnggoh·-BAHNGGOH-land,bahnggoh·-BAHNGGOH-land,8.3735
2911,-eetoh,-eetoh,9.816
2912,bon-ZHUUUH,bon-ZHUUUH,10.8103
2913,BAHNGKURZ,BAHNGKURZ,8.6188
2914,BAHN-it,BAHN-it,9.7675
2915,BONEE,BONEE,10.8215
2916,BOH-nuhs,BOH-nuhs,8.7183
2917,BOHNEE,BOHNEE,7.9329
2918,BONZ,BONZ,10.7595
2919,BONZUH,BONZUH,9.614
292,-akt,-akt,10.6245
2920,BOO-boo·,BOO-boo·,9.0753
2921,booch,booch,10.0829
2922,bʉf,bʉf,8.9682
2923,BUUFEE,BUUFEE,9.5662
2924,BUU-gee,BUU-gee,9.9308
2925,buuk,buuk,10.1159
2926,buuk,buuk,8.9502
2927,BUUKFLOO-uhnsuh,BUUKFLOO-uhnsuh,9.8672
2928,BUUK-ish,BUUK-ish,7.9471
2929,BUUK-keeping·,BUUK-keeping·,10.4219
293,-akt,-akt,10.6299
2930,BUUK-leg-ing,BUUK-leg-ing,11.1179
2931,BUUKMAYKUR,BUUKMAYKUR,10.8899
2932,BUUK-mahk,BUUK-mahk,10.5445
2933,buuks,buuks,9.5981
2934,BUUKSELUR,BUUKSELUR,10.5961
2935,BUUK-shelf·,BUUK-shelf·,8.2974
2936,BUUKSTAW,BUUKSTAW,10.1417
2937,BUUKSTAW,BUUKSTAW,8.4161
2938,BUUK-wurm,BUUK-wurm,12.1761
2939,-ool,-ool,10.0627
294,uhb-STRAK-tid,uhb-STRAK-tid,10.877
2940,BOOLEE-uhn,BOOLEE-uhn,9.6378
2941,-oom,-oom,11.1452
2942,BɄMUH,BɄMUH,11.0938
2943,BOOMUHRANG-chighld·,BOOMUHRANG-chighld·,9.4279
2944,BOONDAHGL,BOONDAHGL,9.7522
2945,buung,buung,11.3639
2946,buur,buur,10.1356
2947,BUUUHRISH,BUUUHRISH,12.5045
2948,boos,boos,12.3836
2949,boost,boost,12.603
295,ab-STRAK-shn-iz·-m,ab-STRAK-shn-iz·-m,8.3659
2950,BOOSTUR,BOOSTUR,11.0542
2951,boot,boot,9.8755
2952,bʉt,bʉt,9.8793
2953,BOOTEE,BOOTEE,11.2159
2954,BOOTUR,BOOTUR,8.5204
2955,boh-OHTEEZ,boh-OHTEEZ,10.6688
2956,booth,booth,12.062
2957,BOOT-strap·,BOOT-strap·,10.8696
2958,-ishuhs,-ishuhs,9.3784
2959,BOHR-dur-lighn·,BOHR-dur-lighn·,8.9377
296,ab-STRAK-shuhn-uhst,ab-STRAK-shuhn-uhst,10.2921
2960,bohr,bohr,9.2044
2961,bawrd,bawrd,11.3288
2962,bawrd,bawrd,11.326
2963,bawrd,bawrd,10.3803
2964,bawrd,bawrd,10.3687
2965,BOHR-ga-zuhm,BOHR-ga-zuhm,10.7301
2966,-awrik,-awrik,8.9523
2967,BOHR-ing,BOHR-ing,8.6164
2968,BORIS-BIGHK,BORIS-BIGHK,10.3732
2969,BAHR-oh,BAHR-oh,8.7443
297,abstrak·-TISHUHS,abstrak·-TISHUHS,10.5173
2970,BAHROHD,BAHROHD,9.2624
2971,BORUHWING,BORUHWING,12.9341
2972,bosk,bosk,9.5033
2973,BOSKEE,BOSKEE,9.0121
2974,BAHZ-nee-uh,BAHZ-nee-uh,9.5858
2975,BUUZUHMEE,BUUZUHMEE,9.8386
2976,BOH-zon,BOH-zon,10.2005
2977,bosk,bosk,9.5908
2978,BOSUH-NUHUUVUH,BOSUH-NUHUUVUH,9.9373
2979,BOSTUHN,BOSTUHN,11.457
298,ab-STRAK-tiv-lee,ab-STRAK-tiv-lee,8.5118
2980,BOSTUHN,BOSTUHN,9.5468
2981,baht,baht,8.5814
2982,bahch,bahch,10.653
2983,buhuuth,buhuuth,10.3061
2984,BAHTHEE,BAHTHEE,9.2893
2985,bot-SWAHNUH,bot-SWAHNUH,9.9819
2986,baht-SWAHNUH,baht-SWAHNUH,9.2721
2987,BOTUHBUHL,BOTUHBUHL,10.8294
2988,BOT-uhl,BOT-uhl,10.2233
2989,BOT-uhl,BOT-uhl,12.1805
299,ab-STRAKT-lee,ab-STRAKT-lee,12.3174
2990,BAH-tuhl,BAH-tuhl,10.6604
2991,BAH-tuhl,BAH-tuhl,10.3294
2992,BOTUHLNUHUUZ,BOTUHLNUHUUZ,10.0787
2993,BAWDLUHɄ,BAWDLUHɄ,11.0034
2994,BAHTUHM,BAHTUHM,11.1483
2995,BAHT-uhms,BAHT-uhms,9.0831
2996,BOTEE,BOTEE,7.2979
2997,boosh,boosh,10.1497
2998,boo-DA,boo-DA,13.908
2999,bawt,bawt,9.2292
3,te·-NEKS-di-VE-luh-pur,te·-NEKS-di-VE-luh-pur,11.1638
30,uhb-ASINAYT,uhb-ASINAYT,10.9536
300,AB-strakt·-nown,AB-strakt·-nown,11.5333
3000,bool,bool,11.431
3001,BOHLDUR,BOHLDUR,9.7435
3002,bownsing·-KASUHL,bownsing·-KASUHL,9.9689
3003,BOWNDUHREE,BOWNDUHREE,9.6958
3004,BOWND(UH)N,BOWND(UH)N,10.0415
3005,bowndz-green,bowndz-green,9.7395
3006,BOWNTEE,BOWNTEE,10.1773
3007,-urbuhn,-urbuhn,10.4991
3008,buuuhzhwah·-ZEE,buuuhzhwah·-ZEE,9.7122
3009,bawnmuhth,bawnmuhth,11.2345
301,uhb-strinj,uhb-strinj,9.7922
3010,boostruh·-FEEDUHN,boostruh·-FEEDUHN,11.7676
3011,boo-TEEK,boo-TEEK,9.8298
3012,boo·-ree-MAY,boo·-ree-MAY,11.2114
3013,buv,buv,10.2673
3014,boh,boh,12.7052
3015,buhuu,buhuu,11.6015
3016,BUHUU-uhn(d)-ARUHUU,BUHUU-uhn(d)-ARUHUU,9.1221
3017,bow·-uhn-SKRAYP,bow·-uhn-SKRAYP,10.2869
3018,BOWD-luhr-ighz·,BOWD-luhr-ighz·,9.0055
3019,bow-DOWN,bow-DOWN,10.8424
302,uhb-STROOS,uhb-STROOS,10.7252
3020,bow-uhlz,bow-uhlz,9.0262
3021,BUHUUHED,BUHUUHED,10.2168
3022,bohk,bohk,13.2907
3023,bohl,bohl,10.9256
3024,bohld,bohld,10.003
3025,BOH-lur,BOH-lur,8.9021
3026,BUHUUMUHN,BUHUUMUHN,12.2679
3027,bow-owt,bow-owt,11.6193
3028,BOWSHAHK,BOWSHAHK,10.1806
3029,BOWZMUHN,BOWZMUHN,10.9538
303,uh-BOONUH,uh-BOONUH,11.1685
3030,BUHUUSPRIT,BUHUUSPRIT,9.7727
3031,boh-TIGH,boh-TIGH,8.2621
3032,BOY-ur,BOY-ur,10.3902
3033,bahks,bahks,8.2145
3034,BAHKSUHRD,BAHKSUHRD,11.6267
3035,BAHKSIZ,BAHKSIZ,7.6422
3036,BOKSING-day,BOKSING-day,9.8502
3037,boks-dhuh-KUMPUHS,boks-dhuh-KUMPUHS,10.3323
3038,bahkstee,bahkstee,9.8744
3039,BOY-chik,BOY-chik,8.3576
304,uh-BUN-duhnt,uh-BUN-duhnt,9.8227
3040,BOY-foo,BOY-foo,11.3185
3041,BOY-huud·,BOY-huud·,9.4023
3042,BOY-HOWDEE,BOY-HOWDEE,10.1239
3043,BOY-ish,BOY-ish,10.1412
3044,BOY-moh-duhr,BOY-moh-duhr,9.4072
3045,boy-uhuu,boy-uhuu,9.8438
3046,BOY-pre·-guhrs,BOY-pre·-guhrs,8.6196
3047,BOHI-puu·-see,BOHI-puu·-see,15.0591
3048,BOHI-puu·-see,BOHI-puu·-see,15.1314
3049,BOHI-puu·-see,BOHI-puu·-see,15.0752
305,uh-BURST,uh-BURST,8.7595
3050,BOY-ri-moov·,BOY-ri-moov·,10.2063
3051,BUHUU-zuhuu,BUHUU-zuhuu,9.2061
3052,BUHUU-zuhuu,BUHUU-zuhuu,10.3139
3053,-upshuhn,-upshuhn,11.1288
3054,brak·-ee-si-LAB-ik,brak·-ee-si-LAB-ik,9.2128
3055,brak,brak,11.8261
3056,brag·-uh-DOH-shee-oh·,brag·-uh-DOH-shee-oh·,11.0914
3057,BRAGAHT,BRAGAHT,12.2615
3058,BRAGURT,BRAGURT,12.7691
3059,braydz,braydz,8.0735
306,uh-BYOO-zuh-bl,uh-BYOO-zuh-bl,11.6553
3060,BRAYL,BRAYL,10.884
3061,BRAYN-chighld·,BRAYN-chighld·,11.6383
3062,BRAYN-ded·,BRAYN-ded·,10.1044
3063,-ektuhmee,-ektuhmee,9.3001
3064,BRAYN-raht·,BRAYN-raht·,8.9399
3065,BRAYNSTAWM,BRAYNSTAWM,10.1446
3066,BRAYNSTAWRM,BRAYNSTAWRM,10.519
3067,BRAM-buhl,BRAM-buhl,9.1503
3068,braym,braym,10.6775
3069,BRAM(P)TUHN,BRAM(P)TUHN,9.7886
307,uh-BYOOSIJ,uh-BYOOSIJ,9.3084
3070,BRANG-kee-uhl,BRANG-kee-uhl,9.6025
3071,brant,brant,10.5787
3072,bras,bras,9.4624
3073,bruh-SAHD,bruh-SAHD,13.3022
3074,BRAZUHR,BRAZUHR,8.7828
3075,bruh-ZIUR,bruh-ZIUR,9.0186
3076,BRAT-is,BRAT-is,10.6103
3077,BRATILEE,BRATILEE,9.4203
3078,BRAYVLEE,BRAYVLEE,9.4191
3079,brawl,brawl,10.0631
308,uh-BYOOS,uh-BYOOS,12.528
3080,brawn,brawn,8.5089
3081,BRAWNEE,BRAWNEE,9.9816
3082,BRAKSEE,BRAKSEE,8.7611
3083,BRAY-zuhn-fayst·,BRAY-zuhn-fayst·,8.1492
3084,BRAY-zuhn-fayst·,BRAY-zuhn-fayst·,9.0609
3085,BRAZUHS,BRAZUHS,12.0923
3086,BRAYZEE,BRAYZEE,7.9415
3087,BRED-baskit·,BRED-baskit·,9.2091
3088,BRED-krum·,BRED-krum·,9.0549
3089,BREDFROOT,BREDFROOT,8.2732
309,uh-BYOOSUHVDISTRES,uh-BYOOSUHVDISTRES,11.1697
3090,BRED-maykur·,BRED-maykur·,11.2268
3091,BRED-winur·,BRED-winur·,10.5687
3092,BRAYKIJ,BRAYKIJ,10.6782
3093,BRAYKUHWAY,BRAYKUHWAY,9.5052
3094,BRAYKUHWAY,BRAYKUHWAY,9.0576
3095,BRAYK-dhee-IGHS,BRAYK-dhee-IGHS,11.9699
3096,BRAYK-throo,BRAYK-throo,10.1815
3097,BRAYKTHROO,BRAYKTHROO,11.5002
3098,BRAYK-wawtuh·,BRAYK-wawtuh·,8.8162
3099,BRES(T)FEED,BRES(T)FEED,8.5271
31,uh-BAK,uh-BAK,9.6498
310,uh-BYOOZIZ,uh-BYOOZIZ,10.3367
3100,BRE-sti-kuhl,BRE-sti-kuhl,13.8292
3101,bree·-dhuh-BIL-uh-tee,bree·-dhuh-BIL-uh-tee,8.8797
3102,breedh,breedh,8.9526
3103,breedhd,breedhd,11.7228
3104,bree-dhuh,bree-dhuh,12.108
3105,-eedhuh,-eedhuh,11.3032
3106,BREEDHING,BREEDHING,9.141
3107,BREEDHING,BREEDHING,9.1577
3108,BREEDHING,BREEDHING,9.1197
3109,BREEDHING,BREEDHING,9.1213
311,uh-BYOO-siv-lee,uh-BYOO-siv-lee,9.616
3110,BRETHLUHS,BRETHLUHS,11.0904
3111,BRETH-tay·-king,BRETH-tay·-king,10.115
3112,BREE-chiz,BREE-chiz,8.8385
3113,brent,brent,10.5994
3114,brentfuhd,brentfuhd,9.2113
3115,BREDHRUHN,BREDHRUHN,12.382
3116,BREDHRUHN,BREDHRUHN,12.6892
3117,BREDHRUHN,BREDHRUHN,12.382
3118,BREV-ee-er-ee,BREV-ee-er-ee,10.795
3119,BREVUHTEE,BREVUHTEE,11.6316
312,uh-BUT-mnt,uh-BUT-mnt,11.0544
3120,BROOUHREE,BROOUHREE,10.6206
3121,BRIGHUHN,BRIGHUHN,10.8267
3122,BRIGHBUHREE,BRIGHBUHREE,10.5626
3123,BRIK-wurk,BRIK-wurk,9.8556
3124,-ikee,-ikee,10.4537
3125,BRIGHD-groom·,BRIGHD-groom·,11.3983
3126,BRIGHDZ-mayd·,BRIGHDZ-mayd·,10.2582
3127,BRIJHED,BRIJHED,10.4668
3128,BRIJIT,BRIJIT,9.9201
3129,BRIJ-town·,BRIJ-town·,9.1671
313,uh-BUT-l,uh-BUT-l,11.3569
